@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
230, -0, 970, 996.895, 1231.11, Walk
240, 10, 980, 1009.01, 1188.33, Walk
250, 10, 970, 1001.75, 1139.44, Walk
-670, -550, 1050, 1361.58, 1185, Walk
-570, -50, 1720, 1812.68, 1277.22, Walk
220, 430, 870, 995.088, 1296.11, Walk
450, 400, 10, 602.163, 1282.78, Walk
760, -200, 850, 1157.63, 1321.67, Walk
90, -480, 1370, 1454.44, 1367.22, Walk
-170, 340, 1190, 1249.24, 1400, Walk
100, 160, 290, 345.977, 1368.33, Walk
-270, -190, 600, 684.836, 1366.11, Walk
-760, -600, 1200, 1541.95, 1446.67, Walk
-640, -270, 1450, 1607.79, 1513.89, Walk
