@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
560, 180, -380, 700.286, 1443.33, Active
1200, 100, 1930, 2274.84, 1600, Active
470, 70, 1090, 1189.08, 1493.89, Active
-130, -200, 70, 248.596, 1400.56, Active
-1070, -160, 1120, 1557.21, 1502.78, Active
-350, 230, 760, 867.756, 1541.11, Active
240, 80, -210, 328.786, 1462.78, Active
1380, -460, 1610, 2169.82, 1586.11, Active
620, 20, 1350, 1485.7, 1676.67, Active
180, 220, -30, 285.832, 1564.44, Active
-90, -230, 960, 991.262, 1600, Active
-1150, -480, 1790, 2181.05, 1757.78, Active
-400, 0, 760, 858.836, 1672.22, Active
30, 0, -50, 58.3095, 1592.22, Active
690, 290, 1180, 1397.35, 1698.89, Active
-50, 10, -270, 274.773, 1597.22, Active
-710, -510, 2000, 2182.7, 1598.33, Active
-910, 0, 1690, 1919.43, 1706.67, Active
-30, 200, -10, 202.485, 1657.78, Active
730, -10, 890, 1151.13, 1568.89, Active
980, 230, 1940, 2185.61, 1653.33, Active
390, 220, 190, 486.415, 1675.56, Active
-60, -150, -160, 227.376, 1565.56, Active
-1080, -680, 1720, 2141.77, 1684.44, Active
290, 140, -110, 340.294, 1685, Active
1680, 330, 930, 1948.38, 1656.67, Active
930, 20, 220, 955.877, 1611.11, Active
40, -40, -330, 334.813, 1610, Active
-760, -440, 2000, 2184.31, 1716.67, Active
-730, 410, 960, 1273.81, 1643.33, Active
150, 70, -100, 193.391, 1596.67, Active
840, -850, 2000, 2329.83, 1797.22, Active
890, 30, 1190, 1486.3, 1794.44, Active
30, 120, -230, 261.151, 1797.22, Active
-210, -310, 1430, 1478.21, 1726.67, Active
40, 170, -50, 181.659, 1596.67, Active
710, -250, 1870, 2015.81, 1740.56, Active
1390, 360, 630, 1567.99, 1782.22, Active
200, 140, -220, 328.634, 1638.33, Active
-550, -100, 1260, 1378.44, 1700, Active
-540, 30, 2000, 2071.83, 1822.22, Active
20, 250, -50, 255.734, 1646.67, Active
560, 0, 140, 577.235, 1655.56, Active
1660, 470, 370, 1764.48, 1631.11, Active
520, 210, 30, 561.605, 1608.33, Active
-160, -60, -140, 220.907, 1605.56, Active
-130, 240, 160, 316.386, 1457.22, Active
370, 70, -170, 413.159, 1374.44, Active
1410, 370, 1120, 1838.31, 1517.78, Active
580, 40, 560, 807.217, 1378.33, Active
-20, 50, -270, 275.318, 1280, Active
-330, -500, 2000, 2087.8, 1416.11, Active
-710, 260, 2000, 2138.15, 1472.78, Active
70, 190, -110, 230.434, 1478.89, Active
570, 20, -60, 573.498, 1357.78, Active
1640, 490, 60, 1712.69, 1347.22, Active
820, 120, 160, 844.038, 1377.22, Active
-1020, -480, 1850, 2166.4, 1457.22, Active
-240, 120, 430, 506.853, 1358.33, Active
260, 30, -110, 283.901, 1362.78, Active
740, -650, 2000, 2229.37, 1512.22, Active
970, 80, 1590, 1864.24, 1520, Active
90, 60, -320, 337.787, 1503.89, Active
-140, -300, 1180, 1225.56, 1573.89, Active
-1060, 460, 2000, 2309.81, 1740, Active
70, 230, -100, 260.384, 1728.33, Active
830, 40, 350, 901.665, 1635, Active
330, 150, -70, 369.188, 1600, Active
-170, -210, 270, 381.969, 1617.22, Active
-1370, 130, 2000, 2427.71, 1654.44, Active
-120, 270, 110, 315.278, 1517.22, Active
450, 50, -150, 476.97, 1532.78, Active
1550, 630, 480, 1740.63, 1644.44, Active
790, 40, -50, 792.591, 1571.67, Active
-100, -0, -230, 250.799, 1528.89, Active
-1280, -680, 2000, 2469.98, 1562.78, Active
