-0.26, 0.04, 0.9, 0.95, 0.3, 2.2, 0.937657, 2.41506, 1.16767, 27.0237, 25.8419
-0.26, 0.06, 0.9, 0.49, 0, 4.56, 0.938723, 4.58625, 1.16767, 27.0237, 25.8419
-0.3, 0.06, 0.94, 0.37, 0.14, 0.6, 0.988534, 0.718679, 1.16767, 27.0237, 19.9484
-0.28, 0.06, 0.93, 0.15, 0.27, 1.26, 0.973088, 1.2973, 1.16767, 27.0237, 21.5652
-0.27, 0.07, 0.9, 0.9, 0, 0, 0.942231, 0.9, 1.16767, 27.0237, 25.8419
-0.15, 0.41, 0.33, 144.51, 37.35, 2.63, 0.547266, 149.282, 1.15467, 33.1493, 70.7312
-0.52, 0.29, 0.1, 40.54, 6, 48, 0.603738, 63.1149, 1.144, 35.9497, 84.2608
-0.86, 0.41, 0.82, 54.04, 5.29, 3.21, 1.25702, 54.3931, 1.16933, 37.6917, 34.9152
-0.77, 0.07, 0.55, 22.31, 170.25, 87.07, 0.948841, 192.52, 1.17233, 45.7167, 56.633
0.4, 0.59, 0.4, 46.48, 241.36, 4.54, 0.817374, 245.837, 1.17367, 52.5493, 66.4218
-0.13, 0.83, 0.97, 109.03, 7.77, 13.38, 1.28324, 110.122, 1.20233, 55.685, 14.0699
-0.25, 0.03, 0.27, 90.25, 5.84, 66.44, 0.369188, 112.221, 1.17167, 60.7, 74.3357
-0.59, 0.06, 0.35, 82.18, 24.34, 20.65, 0.688622, 88.1613, 1.16167, 64.3707, 69.5127
-0.49, 0.16, 0.61, 54.81, 6.59, 72.28, 0.798624, 90.9503, 1.155, 68.464, 52.4105
-0.22, 0.06, 0.49, 20.39, 50.81, 0.64, 0.540463, 54.7523, 1.129, 70.03, 60.6594
-0.73, 0.32, 0.45, 58.77, 193.55, 9, 0.915314, 202.476, 1.165, 74.451, 63.2563
-1, 161.73, 1.07, 0, 0, 0, 161.737, 0, 6.60767, 68.473, -nan(ind)
0.13, 0.05, 0.59, 1.5, 0.36, 9.33, 0.606218, 9.45666, 6.60767, 68.473, 53.843
-0.06, 0.1, 0.91, 2.86, 5.07, 6.11, 0.917442, 8.43899, 6.60767, 68.473, 24.4946
-0.2, 0.05, 0.01, 0.5, 8.29, 18.16, 0.206398, 19.969, 6.60767, 68.473, 89.427
-0.19, 0.11, 0.91, 0.31, 7.54, 17.36, 0.936109, 18.9293, 6.60767, 68.473, 24.4946
