@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
250, -230, 870, 933.97, 1502.22,  Sit
260, -240, 970, 1032.52, 1505,  Sit
290, -160, 850, 912.25, 1488.89,  Sit
300, -340, 930, 1034.65, 1488.89,  Sit
290, -240, 790, 875.1, 1469.44,  Sit
270, -200, 930, 988.838, 1465,  Sit
240, -210, 940, 992.623, 1445.56,  Sit
310, -220, 780, 867.698, 1420,  Sit
310000, -220000, 780000, 867698, 74133.3,  Sit

