@relation Learn_02

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	state	{ unknown, idle, walk, active }

@data
9830.4, 11141.1, 8355.84, 17046.4, 8.74074e+08, idle
9994.24, 11468.8, 8355.84, 17356.2, 8.73529e+08, idle
9994.24, 11141.1, 8519.68, 17221.9, 8.74603e+08, idle
9994.24, 11141.1, 8192, 17062.2, 8.73529e+08, idle
10158.1, 11468.8, 8355.84, 17451.1, 8.74074e+08, idle
9830.4, 11141.1, 8519.68, 17127.4, 8.73535e+08, idle
9994.24, 11305, 8355.84, 17248.4, 8.74074e+08, idle
9830.4, 11305, 8683.52, 17316, 8.75153e+08, idle
9994.24, 11141.1, 8683.52, 17303.6, 8.75695e+08, idle
9830.4, 11305, 8847.36, 17398.7, 8.7678e+08, idle
9830.4, 11468.8, 8683.52, 17423.4, 8.78404e+08, idle
9666.56, 11468.8, 9011.2, 17497.9, 8.80037e+08, idle
10321.9, 11632.6, 8683.52, 17811.9, 8.8333e+08, idle
10158.1, 11141.1, 8355.84, 17237.5, 8.84936e+08, idle
9830.4, 10977.3, 9502.72, 17533.9, 8.88193e+08, idle
8028.16, 10485.8, 9994.24, 16561.6, 8.84487e+08, idle
7536.64, 10485.8, 9502.72, 16032.9, 8.78795e+08, idle
7864.32, 10813.4, 9830.4, 16595.6, 8.74548e+08, idle
9175.04, 10485.8, 9830.4, 17052, 8.75083e+08, idle
8028.16, 10158.1, 11141.1, 17081.1, 8.73468e+08, idle
7208.96, 10813.4, 10649.6, 16802.2, 8.70283e+08, idle
7208.96, 10977.3, 10813.4, 17011.8, 8.69221e+08, idle
7372.8, 12124.2, 9994.24, 17356.2, 8.67597e+08, idle
8192, 9994.24, 12451.8, 17945.5, 8.71428e+08, idle
8683.52, 8192, 11468.8, 16554.3, 8.67205e+08, idle
9502.72, 11305, 8519.68, 17049.6, 8.6559e+08, idle
10158.1, 11468.8, 8028.16, 17296.6, 8.65048e+08, idle
9994.24, 11305, 8028.16, 17092.1, 8.62889e+08, idle
9830.4, 11796.5, 8192, 17404.1, 8.62344e+08, idle
